,IGKC,MS4A1,CD74,LRMP,IGJ,FCER1G,CCL4,TRBC2,HLA-DRA,CD83,CD52,IGHG1,CCL3,CD63,RGS2,CD69,RGS1,IFITM2,S100A4,GPR183,group
BC03LN_44,8.909450121,7.434960029,8.63526774,7.45274462,5.662092048,0.0,0.0,0.0,9.10046412,7.143617602999999,6.303259796,7.256339582000001,3.190064743,1.088561953,7.145590379,7.148345743999999,6.638030996,1.648658626,0.0,0.21511138,1.0
BC03LN_48,8.38527193,6.989372132000001,9.060127761,7.360873397000001,8.484463367,0.0,5.1623830889999995,2.02287119,8.660598922,6.455245732000001,6.613719733,10.26123717,9.327795354,0.0,6.23605643,8.03195084,7.714931792000001,4.185251121,0.0,4.834057212,1.0
BC03LN_49,2.598235335,8.480491862000001,8.461369651,6.119373916,0.806475866,0.0,6.397129635,7.783832165,8.220300834,7.1064585860000005,8.318798349,4.9725179719999995,6.226675,0.760805829,8.544524271,7.172969325,5.5992364420000005,6.054368921,0.0,6.884650405,1.0
BC03LN_50,7.403426655,7.121510901000001,8.912444987,8.386560451,5.752223371,0.0,0.0,0.6626879729999999,8.931236072,7.749253497000001,5.398660315,6.598032076,0.0,0.0,6.408841757,7.4600817070000005,6.946658633999999,0.0,0.0,0.0,1.0
BC03LN_51,5.747544144,7.48428437,8.936333697,7.3243976879999995,1.095273387,0.0,5.162325807,0.0,8.814887473999999,7.658756187000001,7.008839665,5.078231635,0.0,0.0,6.738247277,5.877483649,6.921155099,5.031940061,0.0,5.14493306,1.0
BC03LN_53,1.5539252030000001,0.378436436,6.552821675,6.3322844620000005,0.570979547,0.0,0.0,7.9187196239999995,5.906913777000001,2.849549763,7.817335546,1.6409365790000001,0.0,0.0,7.99602426,8.346096401,8.805222204,6.363372872,5.631570141,5.118712117,1.0
BC03LN_56,2.568788134,0.0,6.501679985,0.270027137,0.0,0.0,1.2947271679999999,7.522135187999999,1.064710737,7.59032168,5.978277985,2.505525937,0.732367894,4.634826071,0.0,7.421129652,8.132230466000001,4.70682384,6.356385400000001,7.015038944,1.0
BC03LN_58,4.551136297,5.446694267000001,8.742761002,6.710815393,1.627277831,0.559615788,0.652325186,0.40546510799999996,7.4622723760000005,5.9930882279999995,3.532810268,2.603430152,5.527323697999999,0.0,0.0,6.734627331,1.941615225,1.029619417,0.0,0.300104592,1.0
BC03LN_62,2.871302195,7.755463055,9.222661158,7.96145388,6.139474986000001,0.0,0.0,0.0,9.310644425,7.427031099,7.759895681000001,6.509811812000001,0.0,0.0,4.428074948,7.820881008,6.964693112999999,0.0,0.0,1.60341984,1.0
BC03LN_63,2.373975089,5.345057812,8.560993786000001,5.893713892,0.78845736,0.0,0.44468582100000004,0.0,8.553008111,7.018903016,6.939893277,1.137833002,0.518793793,0.0,7.040080945,8.05432564,5.897263752000001,4.191017448999999,0.0,6.985817565,1.0
BC03LN_64,9.064245821,7.639421003,8.750127061,8.304351394,7.490574069,0.0,0.0,3.3112726739999996,8.753110806,7.522876051,8.039415422000001,8.472024263,0.0,5.565707442000001,8.249995867,6.711119765,7.166281418,4.550819591000001,4.8428476069999995,5.780866965,1.0
BC03LN_65,8.975149542999999,7.058715159,7.598810272000001,7.858509271,6.696589704,0.0,0.0,0.625938431,8.321876361000001,7.112645242999999,6.52601158,1.5390154480000002,0.0,0.0,7.9936807629999995,1.286474026,7.070673128999999,0.0,0.0,0.277631737,1.0
BC03LN_68,8.19902442,7.144983179,8.034183752,8.399924274,5.517613526,0.0,0.0,0.0,8.808125476,0.824175443,6.085705974,5.021047564,1.4586150230000001,0.0,1.181727195,1.095273387,1.324418957,1.4609379040000001,0.0,0.0,1.0
BC03LN_69,8.795321774,6.662685597,8.721036485,7.035981372999999,7.157914596,0.0,0.0,0.806475866,8.389457542,5.866496385,7.638670195,6.372073278999999,0.0,2.882563575,5.914502506,7.715404563,6.056362378999999,5.875520445,0.0,0.0,1.0
BC03LN_70,2.851861903,4.599655005,8.410709823,2.056684555,0.0,0.0,0.0,5.149237144,8.527260347,4.330864911,7.707341392999999,2.212660385,0.0,4.300816579,1.5390154480000002,7.63839572,2.769458829,6.977542502,0.0,7.339206472000001,1.0
BC03LN_71,8.007097301,5.667222219,7.654869676000001,5.332187251000001,0.0,0.0,0.0,0.0,7.906031446,6.857135442000001,0.0,5.999159862000001,2.232162629,0.0,7.161513386,1.187843422,8.793390566,1.2919836820000001,0.0,0.0,1.0
BC03LN_72,8.498142881,7.229063115,8.313094628,8.465758833999999,6.265453292,0.0,0.0,0.0,8.156409819,7.856412518,4.9746626339999995,4.437343075,3.306153833,0.0,7.767424864,6.850856831000001,8.035214142000001,0.0,0.0,0.0,1.0
BC03LN_73,3.203559121,1.32972401,5.216944608,0.207014169,0.548121409,0.0,0.0,2.4544474419999998,1.86252854,4.735145262,7.593621014,1.483874689,0.0,0.0,7.124470211,2.375835555,6.748630583,0.0,0.0,4.872751587,1.0
BC03LN_74,12.90786118,0.0,7.540833932999999,0.3074847,8.613758946,0.0,0.0,0.0,6.584515111,4.369194656,0.488580015,11.92730598,0.0,5.637856325,7.797258405,0.641853886,8.626612459,6.866443581,0.39877612,0.0,1.0
BC03LN_78,2.42568729,0.717839793,6.351130015,0.751416089,2.014903021,0.0,0.0,8.384785738,1.667706821,5.982776919,5.023748933,1.193922468,0.0,0.0,6.593058233,6.372876005,8.474790782000001,5.142715634,6.056338949,0.246860078,1.0
BC03LN_79,7.971838233,7.981630787,8.890480777999999,7.233123233,4.279024447,0.0,4.979213424,0.0,9.380976418,7.665772176,6.042941575,5.499746865,4.827593478,0.0,6.9639276510000006,6.074932152000001,8.355429271,0.0,0.530628251,0.139761942,1.0
BC03LN_85,9.696025403,7.519947252000001,8.699114668,7.585966471,4.592186258,0.0,0.631271777,0.0,8.801174424,8.017696486,6.777395993,6.003170761,0.924258902,0.0,8.235188307,6.324466482999999,7.49733478,0.58221562,0.0,0.0,1.0
BC03LN_91,2.54709867,1.004301609,7.266079862000001,3.344274234,0.26236426399999996,0.0,0.0,7.230157567999999,6.8528554889999995,1.0784095809999998,0.0,1.7595805709999999,0.0,0.0,7.028750926,7.213252711,8.54884301,5.7480226210000005,0.0,0.22314355100000002,1.0
BC03LN_93,6.451338923,7.772445301,8.735702019,4.578620851,2.59076704,0.0,0.0,0.0,8.413087444,4.937204016,8.575373416,3.638638238,5.075236313,0.963174318,5.831677178,5.2568180589999995,6.435380842000001,4.189351666,5.252325783,0.0,1.0
BC03LN_95,9.286385252999999,6.417957022,7.945615646,7.671589228999999,5.202522069,0.0,0.0,0.0,8.831814132,4.101154654,3.7887247889999998,5.322961197,0.0,0.0,6.090087416,7.723456318999999,6.449806695,1.141033005,0.0,0.0,1.0
BC08_01,0.0,0.512823626,0.9707789170000001,0.0,0.0,0.0,7.778186348999999,2.441477092,0.924258902,0.0,1.193922468,0.0,0.0,7.28232122,0.0,0.0,3.6283329539999998,7.178278476,6.029867618,0.0,1.0
BC08_04,0.0,0.7466879470000001,0.598836501,0.0,0.0,0.0,0.0,0.0,0.329303747,0.148420005,0.0,0.343589704,0.0,7.238561494,0.0,0.0,0.0,0.0,7.576901733,0.0,1.0
BC08_10,0.0,0.425267735,9.614919755,0.0,1.178654996,7.846140127999999,0.0,0.0,10.07473594,5.536979874,7.028360994,0.0,6.649398972,0.8501509290000001,7.139890286,4.20573685,8.038628218,7.463535147999999,6.133875152999999,7.32641956,1.0
BC08_31,0.0,0.0,0.418710335,0.0,2.723267167,0.0,0.0,0.0,0.0,0.0,1.196948189,0.0,0.0,7.509379101,0.0,0.0,0.0,6.895611845,5.154908783,0.0,1.0
BC08_54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.873076146,0.285178942,0.0,0.0,3.336125385,0.0,0.0,1.0
BC08_83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.657520003,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BC08_88,0.996948635,0.871293366,0.598836501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438254931,0.0,7.257651298,5.688533464,0.0,0.3074847,7.341645861,7.32684712,0.0,1.0
BC09_05,0.0,0.0,10.37970807,0.0,0.0,8.482974347999999,9.326875518,0.431782416,9.9377194,6.385329297,0.0,0.0,9.150573382000001,7.041219169,3.266522478,0.31481074,7.3221074470000005,7.208822371,6.04982779,0.0,1.0
BC09_13,0.0,0.0,7.603673616,0.0,0.0,0.0,0.336472237,0.425267735,8.175226689,0.0,0.0,0.0,0.0,5.335950281000001,0.0,0.0,0.0,8.227485068,4.463145686,0.0,1.0
BC09_19,0.0,0.0,7.796740588,3.255786179,0.0,0.0,8.044552487999999,6.405658118,7.343853046,0.0,8.809016178,0.0,1.5602476680000001,4.663250397,0.0,5.628951164,4.906459262,8.384123407,4.482776538,0.0,1.0
BC09_21,0.0,0.0,6.693943055,0.0,0.0,4.020339149,9.508571358,5.748373357999999,7.505816755,5.117394831,7.4995948310000005,0.0,6.732985137999999,6.63898655,0.0,8.51515712,6.464650607,8.047759,7.138350994,0.0,1.0
BC09_25,0.0,0.0,9.083522394,0.0,2.036011984,8.801032891,9.558213796,0.0,9.296749234,0.122217633,0.0,0.0,8.235872178,6.343247545,8.065554293,5.071730393,8.862487825,7.536646565,6.1595181320000005,6.811431586,1.0
BC09_29,0.703097511,0.0,9.995390115,0.0,0.0,9.152242929,9.864354236,0.0,9.777757649,5.859218042999999,0.0,0.364643114,9.048497683999999,7.332676548999999,6.635395223,4.212571944,7.405872492,6.486450381,5.928924029,6.394008727,1.0
BC09_31,0.862889955,0.0,8.330911805,0.0,0.270027137,7.600552398,1.335001067,0.553885113,9.030328147,3.148024084,0.0,0.678033543,6.636851657999999,0.0,7.835409205,4.709890497,5.652313726,4.591172676,7.537584527000001,0.0,1.0
BC09_33,0.0,0.0,9.037380062,0.0,0.0,8.954522532999999,0.44468582100000004,0.0,9.038718964,0.0,5.361996143,0.0,5.868194611,7.036658478,7.412081829,0.22314355100000002,7.784190216,7.600912459,5.923854647000001,5.734731895,1.0
BC09_34,0.0,0.0,9.439191603,0.0,0.0,8.703973128,9.887501452999999,0.0,8.905335793999999,5.146098154,0.0,0.0,8.98523114,6.925644312,7.34561013,4.573782713,5.968528516,8.326737038,6.719701323,3.61361697,1.0
BC09_37,0.0,0.0,9.344763742,2.7917784169999997,0.0,7.75153123,8.990314456,5.940750033,9.407340339,5.377682922000001,7.332081395,0.0,8.070246496000001,0.832909123,7.657348953,8.102432008,9.376815366,7.4607894560000005,5.928551371,3.947583181,1.0
BC09_42,0.0,0.0,8.536935032999999,1.7209792869999998,1.004301609,6.561794165,1.987874348,0.0,8.001411976,0.157003749,6.740271102,0.0,6.117744713,7.026444571,5.756659514,5.595120218,6.825970221,5.774240937999999,6.256037908,0.425267735,1.0
BC09_44,0.0,0.0,8.017422898,0.0,0.88376754,0.0,7.084988914,5.879443007000001,8.061467939,2.339880878,7.377583893,0.378436436,5.01535746,5.892693385,5.8287691310000005,5.085000376,6.406797473999999,7.844279918,5.93333213,4.7490107560000006,1.0
BC09_45,0.0,0.0,9.434646447,0.0,0.0,8.140563323,8.024570877999999,0.0,9.568894848,0.378436436,0.0,0.0,6.5135268029999995,7.58910312,6.229674035,2.5587764980000003,8.201152796,6.294841557000001,0.0,3.673004105,1.0
BC09_46,0.0,0.0,10.39136333,3.427839313,0.0,8.032213986,8.421424306,0.350656872,9.945360035,0.0,0.0,0.0,7.193092103,7.878591012999999,2.373043557,0.25464221800000003,0.806475866,8.244302518,5.390531851,0.75612198,1.0
BC09_48,0.0,0.0,10.02282538,0.0,0.0,8.967850889,0.90016135,0.667829373,9.957138266,2.588515632,1.8099267730000002,0.431782416,1.974081026,7.064767575,0.357674444,0.285178942,0.797507196,6.916655554,6.2872821860000006,2.395164274,1.0
BC09_49,0.0,0.0,7.009101749,0.0,0.0,0.0,6.2461649029999995,6.156936612000001,6.473041571,0.067658648,7.8545286579999996,0.0,7.825121432,4.313881618,6.386374141,7.784069492,8.154255822,7.474692769,6.624729017999999,0.0,1.0
BC09_50,1.202972304,0.0,7.217252658,0.0,0.22314355100000002,1.10856262,2.267993648,0.0,7.222522222,0.122217633,0.0,0.329303747,1.506297154,4.63336884,0.837247525,0.0,0.570979547,7.816868313,4.4944620639999995,0.0,1.0
BC09_53,0.0,0.0,7.860890827,0.0,7.970426006,0.0,0.0,3.564732461,4.940498912,4.043928076,0.0,9.11670419,0.0,0.0,0.0,6.587660202,0.0,7.424081745,0.0,0.0,1.0
BC09_57,0.576613364,0.0,6.972681225,0.0,0.604315967,0.0,0.371563556,7.819463527000001,1.211940974,4.800078858,7.5210093239999996,0.378436436,0.58221562,5.720508478999999,6.594659667,7.691245779,8.670695089,8.129976562000001,6.771947011,5.6439970839999996,1.0
BC09_64,6.942456178,0.0,9.644969382000001,0.0,9.343707126,7.095047792999999,0.0,0.0,8.618306500000001,7.001364012000001,5.906260627000001,0.23901689999999998,0.0,0.688134639,8.820931175,0.0,8.743198245,7.728481799,5.85901828,7.950446036000001,1.0
BC09_65,0.0,0.0,9.955903991,0.0,0.0,7.4834581170000005,7.549277531,0.703097511,9.566965315,0.0,0.783901544,0.0,7.563008466,7.678428156,3.8097687710000003,0.165514438,7.673943792,7.429621728,6.106153912999999,0.425267735,1.0
BC09_70,1.011600912,0.0,4.096009842,0.0,0.727548607,0.667829373,0.364643114,0.0,1.8164520819999999,0.113328685,0.0,0.31481074,0.0,8.146399039,0.0,0.173953307,0.39204208799999996,8.66269515,6.230875071,0.0,1.0
BC09_83,0.924258902,0.0,9.532199208,0.104360015,0.0,8.078170266,8.265199961,0.0,9.175852442,0.0,1.05431203,0.39204208799999996,6.239515322000001,6.460060937000001,0.173953307,2.106570209,5.576365683,5.985647662000001,7.128824681,0.13102826199999998,1.0
BC09_86,0.0,0.0,6.77400672,1.642872689,0.0,1.4036429990000001,3.3645333969999998,7.695726157,6.221166545,0.13102826199999998,7.8876628570000005,0.0,2.209372711,0.641853886,0.25464221800000003,1.101940079,8.425584353,8.082232329,7.442199767999999,0.631271777,1.0
BC09_92,0.0,0.0,9.416445185,0.0,0.0,8.949645513,9.944944705,0.0,8.710040821,5.300814247,0.0,0.0,8.675278407,7.028476217000001,4.668520501000001,0.0,7.317179207000001,6.948666869,6.119571881000001,0.0,1.0
BC09_93,0.0,3.052585085,7.796683036,0.0,0.0,0.0,7.1930620329999995,7.731566621,7.9813198089999995,0.0,8.93741554,0.593326845,5.091293197,6.675949317000001,3.7556030860000003,7.314166606000001,7.4372122560000005,8.423697564,7.4095845570000005,6.886929929,1.0
BC09_Re_01,0.0,0.364643114,5.321936232,0.0,0.39877612,0.693147181,4.590259573,4.387635873,6.086661084,0.0,7.0450097320000005,0.0,5.899732957,6.496322398999999,1.050821625,0.0,3.713084143,7.09522191,4.826391892,0.0,1.0
BC09_Re_03,1.994700313,0.0,8.259377964,0.0,1.486139696,0.494696242,6.057345916,8.524194624,5.82106168,0.0,8.060751581,0.90016135,6.244225151,0.625938431,6.5319120779999995,6.000449065,7.261309357999999,8.196423029,5.098463004,0.0,1.0
BC09_Re_05,0.0,0.0,8.002841358,0.0,0.652325186,0.0,0.0,0.371563556,8.038741175,0.173953307,0.0,0.22314355100000002,0.0,6.241717301,0.470003629,0.26236426399999996,0.476234179,8.386715417000001,6.059263372999999,0.139761942,1.0
BC09_Re_06,4.1358063519999995,0.0,6.94138346,3.0497468619999997,3.151025158,0.0,4.268577942,6.522004559,4.881285622,0.0,8.601280631,3.3094475230000002,0.0,4.497250844,1.115141591,8.157046514,6.939312084,8.233314542999999,7.194053895,0.0,1.0
BC09_Re_07,3.1658969,0.0,8.212080077000001,0.0,0.524728529,0.0,9.117687658,6.679712245,6.270175247,0.0,8.150366896,0.576613364,7.939269329,0.0,0.536493371,7.535579631,8.026810513,7.464223261,6.916724931,0.0,1.0
BC09_Re_13,0.0,0.0,7.997928727000001,0.0,0.0,0.0,1.808288771,0.463734016,8.067004738,0.22314355100000002,0.0,0.0,0.0,6.350676271,0.0,0.0,0.22314355100000002,7.945300348,0.0,0.173953307,1.0
BC09_Re_14,0.0,0.0,8.392174038,0.0,0.0,0.0,0.75612198,7.18371137,5.830092018999999,0.0,9.001331453999999,0.0,0.488580015,2.8541687089999996,2.298577072,6.051571387999999,7.825189357,8.357397609,7.625512142000001,2.406043801,1.0
BC09_Re_15,6.907655274,0.0,9.925906851,3.5094537000000003,7.215034075,8.41420098,9.312087969,6.445751565,9.015657933,7.884907781,7.219766483,0.0,8.152342056,7.06187453,6.6832232639999996,6.334894664,7.868414987,7.169642507000001,6.466144723999999,7.479542409,1.0
BC09_Re_21,6.708132922999999,0.0,9.362907799,0.0,8.23264487,6.328311713,0.0,4.626148592,8.124503134,7.1702349210000005,5.912096612000001,0.0,3.5550623060000004,4.357093368,9.343099592,4.008060194,9.040173447,7.292806773,4.833022633,8.599193367,1.0
BC09_Re_32,6.462811024,0.0,9.084093242,0.0,9.310181182,6.91583257,6.079589887000001,1.769854634,8.239028353,6.390542635,6.862621921000001,0.0,0.0,0.0,9.052752793,5.484589443,8.914739025,6.972100031,6.780762462999999,8.372343126,1.0
BC09_Re_37,8.310862508,0.0,7.862566479,0.0,1.229640551,0.837247525,0.708035793,7.713422782,7.409511902999999,0.0,8.585180758,7.829530941,0.470003629,0.0,7.753795206,0.270027137,7.6662078739999995,8.196916299,7.13091483,0.270027137,1.0
BC09_Re_39,0.0,0.076961041,7.433908828,0.198850859,0.708035793,0.0,7.027181408,7.730583322999999,7.793467209,0.0,8.303153078,0.0,7.0640921389999995,4.479153345,6.83329032,7.1124333889999996,7.588131253999999,8.777068206000001,6.045976406,0.0,1.0
BC09_Re_41,5.4850873479999995,0.086177696,8.859264012,1.3887912409999998,7.138612998999999,6.66574741,4.699388861,7.72136191,6.766744557000001,6.200123704,9.027475868,0.29266961399999997,7.992261882,7.351222409,5.792312142999999,6.746177082999999,8.95167456,8.783344124,4.978112102,7.285677884,1.0
BC09_Re_43,6.475124502999999,5.756469797,8.300297581,0.0,8.986672933,7.749994652000001,0.698134722,4.163870625,7.44303739,7.082086666,7.394167301,0.0,0.8109302159999999,0.0,8.944160136,6.960527979,9.394639971,7.068623347000001,5.144466642,6.76354998,1.0
BC09_Re_44,6.896198759,0.0,9.277864432000001,0.0,8.015218284,5.713171592,0.506817602,0.0,7.911855403,6.194629856000001,2.161021529,0.0,0.7654678420000001,0.0,7.49006028,5.52349884,7.708599244,3.9221713360000003,7.142321344,2.917230045,1.0
BC09_Re_46,0.0,0.0,8.877151738,0.0,0.343589704,7.293031285,7.226179919,7.268982844,8.71561445,0.067658648,8.414761715,0.0,5.800909185,7.608860709,7.195944722999999,7.129569947999999,8.214689824,7.469984791,6.963123759,0.0,1.0
BC09_Re_54,0.329303747,0.0,5.787112082,0.0,1.0784095809999998,0.0,6.402514034,8.242530003999999,2.03077637,0.076961041,6.970758247000001,0.350656872,1.124929597,0.0,6.103497751,4.320018243,6.266517202999999,8.527270247,4.203049479,3.3513066119999997,1.0
BC09_Re_57,6.013641804,0.0,9.201059437,0.0,8.113178032,8.213612063,3.237893831,5.2310551389999995,6.882632323999999,4.221270856,6.58664051,2.8616292889999997,1.3609765530000002,5.195176608,8.73604595,7.595296777000001,7.4138075279999995,7.622037532,7.295999623999999,5.6862632379999996,1.0
BC09_Re_59,6.724072797000001,0.0,9.318339703,0.0,9.023398558,8.396556588,4.246063717,4.473123405,7.9308391,0.139761942,2.453587967,0.0,3.287281858,0.0,0.90825856,3.516904189,8.662876697,4.654912278,3.935934825,7.3509784929999995,1.0
BC09_Re_60,1.2527629679999999,0.0,6.479154595,5.066133071,0.0,0.0,8.792977769,7.669322500000001,6.368341547999999,0.29266961399999997,8.279793502999999,0.732367894,7.543871685,6.634699059,0.31481074,7.04122792,1.719188776,8.334872435,5.87535199,0.122217633,1.0
BC09_Re_61,9.237352244,7.135790845,9.563218015,0.0,0.7793248770000001,0.0,4.08933202,0.371563556,9.07167353,6.0827210670000005,8.715181383,6.235625674,0.357674444,0.0,4.71778433,7.694338156000001,8.564406875,7.284416167000001,6.419538798,0.570979547,1.0
BC09_Re_62,0.0,4.511189123,9.603579716,0.0,0.0,1.3609765530000002,4.1242269369999995,7.437748034,8.559349975,5.508213558,8.091495784,5.920934781000001,0.0,0.0,6.976198666,7.19060821,7.781768791,7.808968921,6.624144906000001,2.265921109,1.0
BC09_Re_66,4.190109184,0.0,7.712689779,0.0,0.862889955,0.712949808,7.19109795,7.009174036,1.771556762,0.0,7.43331778,3.061988069,0.506817602,0.879626748,7.386817753,8.384874777,7.987442955,9.157035582,7.170496396,0.21511138,1.0
BC09_Re_74,0.0,0.0,8.02905166,0.0,1.232560261,0.0,6.441552418,6.197726401000001,6.777965449,0.198850859,7.860173483,0.0,1.05431203,0.0,0.78845736,5.170199864,8.664205309,7.3216580229999995,7.206807466,6.136992443,1.0
BC09_Re_80,2.318458442,0.0,9.442323935,2.7738379419999997,7.452593847999999,6.114478322999999,3.1705255639999996,6.032006502000001,7.808688688999999,4.9973474,7.129994421,0.0,0.722705983,4.219507705,9.761064747999999,4.479947041,8.735238971,8.551325983,1.435084525,8.778741738999999,1.0
BC09_Re_83,1.0331844829999999,0.0,7.940234887999999,0.0,0.6729444729999999,0.0,8.542903822000001,7.7254536510000005,6.321739046,0.0,9.246879609,0.0,8.700124562000001,5.4795967139999995,4.209308814,7.492264356000001,7.913550278,8.380938093,6.5655747810000005,0.157003749,1.0
BC09_Re_88,6.2101582120000005,0.0,9.078776186,0.148420005,8.246606818,6.746846817000001,2.200552367,0.7793248770000001,8.029820388,1.5040773969999999,0.0,0.703097511,0.451075619,0.0,8.681915791,2.4765384,7.554041432999999,7.095818652999999,0.722705983,7.032509515,1.0
BC09_Re_94,0.0,0.0,7.935705447,1.2947271679999999,0.0,1.272565596,0.451075619,8.192730945,6.7852486039999995,0.207014169,8.508099973,0.0,0.920282753,3.280159053,6.170300871,6.529929657,8.374253104,8.656960351,7.081565718999999,2.966818263,1.0
BC09_Re_95,7.213282181,0.139761942,8.832863416,0.0,8.625602654,8.104331797999999,0.0,6.322080382999999,7.1774083,6.541058859,7.115427767999999,0.0,0.0,2.421256623,8.921146491,3.489513463,9.027181665,7.581928588999999,5.140083361,7.356152154,1.0
BC10_07,0.0,0.0,8.310842842000001,0.0,0.0,8.161500622,8.081796572,0.0,7.612712446000001,6.669193475,0.0,0.0,8.741454518,6.544631011,7.894679668999999,7.671635816,9.223793472,5.660944561,7.32678793,7.18597775,1.0
BC10_20,0.0,0.0,0.21511138,0.0,0.0,0.0,0.6729444729999999,0.0,0.609765572,0.0,0.0,0.0,0.438254931,6.173994416,4.023027563,0.476234179,0.40546510799999996,1.101940079,0.0,0.0,1.0
BC10_43,0.0,0.0,10.11996252,0.0,0.0,7.558276756000001,8.689986162,0.0,9.44993191,5.694035123,5.565018368,0.26236426399999996,8.581577326,3.995996439,5.597792131,6.974581806000001,8.531498382999999,7.204394615,7.042207498,1.648658626,1.0
BC10_67,0.0,0.0,1.05431203,0.0,0.343589704,0.0,0.593326845,0.0,0.783901544,0.104360015,0.0,0.0,0.0,2.095560924,0.198850859,0.0,0.652325186,0.9895411940000001,0.0,0.0,1.0
BC05_74,0.0,0.0,8.49402282,0.0,0.0,8.461122186,0.0,0.0,7.4663534060000005,5.882123899,8.19819106,0.0,0.0,7.409215181,0.0,0.0,2.541601993,5.0170149010000005,5.993163104,6.780285478,1.0
BC06_04,0.0,5.68191171,9.841251445,0.0,0.0,7.17923937,0.0,5.363121477,9.817134686000001,5.356869253,8.450692213,0.0,0.0,6.439046811,4.17407953,6.512265254,6.224538627,6.700768009,6.229693736000001,0.0,1.0
BC06_08,0.0,0.0,0.0,0.0,0.139761942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9344739330000005,0.0,0.0,0.0,5.376111394,0.0,0.113328685,1.0
BC06_21,0.0,7.606506726,8.427555095,7.678340239,5.593334968,0.0,0.0,0.0,8.375717181,5.73489347,7.381196742,0.0,0.0,2.592265168,0.0,5.984716832,0.26236426399999996,0.39877612,0.0,0.0,1.0
BC06_25,8.229529785,4.911845735,8.580795024,0.470003629,0.0,0.0,0.0,0.0,8.590211284,3.093766014,5.022102626000001,0.285178942,0.0,0.0,0.0,4.0559501739999995,4.39383168,6.989915742999999,0.0,4.196148762,1.0
BC06_26,11.48669966,3.840312158,8.652293852,3.2319894639999998,9.848189936,0.0,0.0,0.0,7.719600632000001,0.0,7.596698636,9.415877842,0.0,0.0,7.578569935,6.99289574,7.428933132999999,6.471913434,0.0,0.0,1.0
BC06_29,0.0,6.72172686,9.044140559,0.0,0.0,7.481527532,0.0,0.0,9.67349057,3.643620548,6.6820083420000005,0.364643114,0.0,3.1705255639999996,6.607703685,1.711994501,7.186757288,7.415235312,5.024538199,6.149834883,1.0
BC06_40,9.192666098,7.1221002360000005,8.406764297999999,7.421769812999999,5.028606179,5.7676958,0.0,0.0,8.261955076,0.559615788,7.92094402,3.00221124,2.986691529,0.815364813,7.8075629079999995,3.587123545,7.675982102000001,6.861470474,0.0,0.182321557,1.0
BC06_43,0.88376754,0.0,0.476234179,0.0,0.0,0.0,0.0,0.0,0.300104592,0.0,1.022450928,0.350656872,0.0,6.09868084,0.0,0.0,0.0,5.706013317999999,0.0,0.22314355100000002,1.0
BC06_58,0.0,7.380729492,8.179555876,5.257547454,5.000786958,0.0,0.0,0.0,8.629776956,4.536034447,6.901133402999999,2.0028304390000002,0.0,0.0,6.795034408999999,0.0,7.4072448920000005,0.0,0.0,0.0,1.0
BC06_61,8.618581227,6.604350246,8.914416428,0.0,0.0,0.0,0.0,8.508380472999999,8.268021323,3.276767303,8.755534273,7.190480084,0.0,0.0,2.882003508,7.265611525,7.850103545,7.589209361,5.39285452,6.633397378,1.0
