,MGP,SCGB2A2,PIP,MUCL1,GSTP1,HLA-DRA,CD74,APOD,TFF3,IFITM2,LDHB,SLPI,PPP1R1B,RN7SL56P,PPP1R14C,S100P,TFF1,AGR2,SEPP1,TM4SF1,group
BC02_74,9.601162121,5.339603253,7.333715585,5.1610647730000005,0.0,0.0,5.361292166,6.69771303,5.512016459,7.481707803,0.0,6.43651889,0.0,6.465024346,0.0,0.0,0.0,3.8726582819999997,4.053522568,6.856483037,0.0
BC02_75,10.58227259,4.990092393,0.0,0.0,0.0,4.707546253,5.689818767999999,5.463111206000001,0.0,6.904208998,0.0,0.0,0.0,4.551663918,0.0,0.0,0.0,4.57037168,0.0,6.740034608999999,0.0
BC02_76,8.980084085,0.0,0.0,0.0,0.0,4.7168010019999995,7.045088187,0.0,4.983401121,3.5455862839999996,0.0,0.0,0.0,7.23543901,0.0,0.0,0.0,5.2085567589999995,3.394508394,0.207014169,0.0
BC02_79,9.226683099,4.950743737,0.0,0.0,0.0,7.10808046,7.796337655,4.90364382,0.322083499,4.939067682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.283798442,6.207019377000001,0.518793793,0.0
BC02_81,10.94279401,1.111857515,0.0,0.0,0.0,7.027296767999999,6.579959295,0.0,6.638122664,7.444172622999999,0.0,5.994160909,0.0,0.0,0.0,0.0,0.0,5.295363007,5.78339432,7.72738532,0.0
BC02_82,10.42700114,10.36487826,6.900992463,0.0,0.0,0.0,4.93050925,6.6709944320000005,6.051736165,6.490450356,0.0,4.383151002,0.0,0.0,0.0,0.0,1.244154594,0.0,4.085471984,0.0,0.0
BC02_83,9.350083183999999,1.355835154,7.779115588,0.0,0.0,7.139533444,6.450217626000001,7.921673504,0.0,7.089576711,0.0,0.0,0.0,0.0,0.0,0.0,5.473194616000001,2.235376343,4.446291681,7.258806439,0.0
BC02_86,10.40048328,3.715034412,5.633073846,0.0,0.0,6.009034291,7.471078472,0.5007752879999999,6.234900802,7.39720608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0267463269999997,5.535797654,0.0,0.0
BC02_88,10.01220338,10.8674032,6.719592697,0.0,0.0,0.828551818,5.515161116,6.938177786000001,0.0,7.418006738,0.0,4.941213759,0.0,0.0,0.0,0.0,6.09928703,3.5516268610000004,2.3466019780000003,0.329303747,0.0
BC02_89,10.25960659,9.520643156,0.936093359,0.0,0.0,5.695010782000001,6.918348967000001,6.6708043429999995,6.140940028999999,7.738488122000001,0.0,0.0,0.0,0.0,0.0,0.0,5.093627494,5.297717186,0.0,0.5007752879999999,0.0
BC02_90,7.832906639,0.0,0.0,0.0,0.0,7.883687561,7.507497963,7.420698659,5.897648251000001,7.1860913129999995,4.702931904,3.600594539,0.0,0.0,0.0,0.0,7.1119443229999995,6.701554878,6.3289898010000005,6.749521274,0.0
BC02_93,8.960241776,9.713326547000001,4.9266012980000005,3.2371085930000003,0.0,5.042198559,4.8803747369999995,6.507949129,7.561464923,8.135317649,1.467874348,0.0,0.0,6.281986334,0.0,0.0,5.6344681229999996,7.02984901,5.598940343,0.31481074,0.0
BC02_94,7.711580313,10.38823785,7.530560464,0.0,0.0,0.0,0.542324291,5.9042167789999995,5.701413003,7.0358054270000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940007258,3.17847041,0.0,0.0
BC02_95,6.6979720789999995,0.0,0.0,0.0,0.0,0.0,3.357593744,0.0,7.475905968999999,7.86686026,0.879626748,0.0,0.0,4.840479434,0.0,0.0,2.563409711,0.0,0.0,7.192731192999999,0.0
BC02_96,9.845895515,5.398795985,0.0,0.0,0.0,6.901535979,6.72015984,5.492114493,3.658162481,6.774406727000001,0.357674444,0.0,0.0,0.0,0.0,0.0,0.0,7.2342276839999995,2.441477092,0.0,0.0
BC05_01,10.22417188,5.337634229,6.473582007,2.8314470789999997,4.503248196,0.0,0.0,0.0,2.2027647580000003,0.0,0.0,4.949752306000001,7.256664145,0.0,6.703384412999999,0.0,4.087319947,2.890371758,6.198255114,4.260423813,0.0
BC05_02,11.66457456,2.444084655,7.823385793,3.4101571230000003,0.0,3.025776395,0.0,0.0,3.6542880089999996,0.0,0.0,5.412627712999999,6.585026171,5.450351522,6.149279932000001,4.02356438,6.460060937000001,5.614805531,6.44241277,6.881359968,0.0
BC05_04,10.52100695,7.5023851420000005,8.23277512,3.343568269,7.116069416,0.0,1.562346305,0.0,4.170996914,0.0,0.0,0.0,5.719787049,6.966920012,5.9446087610000005,5.002132582,2.5870118730000002,4.0676582969999995,6.220967832,5.0039463060000005,0.0
BC05_07,10.81109671,9.650805118,7.512786837,3.401197382,0.0,4.007333185,1.70837786,4.877103901,0.0,1.4011829740000001,0.0,6.426456094,7.436905968,6.659665645,5.351004689,0.0,0.0,3.91939576,7.4568935110000005,6.473211452999999,0.0
BC05_08,11.2862823,2.9590682889999997,8.591931394,8.477730689,0.0,0.0,0.0,0.0,3.96271612,0.0,0.0,1.376244025,5.81194905,5.7695077910000006,2.3878449369999997,0.0,5.740339387000001,0.0,7.457153329,4.382651439,0.0
BC05_09,10.3202061,7.088876115,6.754557478,2.209372711,4.835249628,5.179815322,3.39718936,0.0,0.0,4.632396172,0.0,0.0,5.498806227,0.0,6.144335837000001,0.0,0.0,0.0,7.48549722,4.755484947,0.0
BC05_12,11.25751373,11.23186409,8.728064951,11.06866443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.043084038,7.382771325,5.191566997,6.559431085,6.055753037000001,0.0,7.57775665,6.110890677,5.6952461439999995,0.0
BC05_13,10.74292726,1.824549292,6.835442617000001,2.3997118040000003,0.0,1.621366483,3.702782359,0.0,1.888583654,0.0,0.0,0.0,6.371047586,0.0,6.449838311000001,0.0,0.0,0.0,6.729740435,4.7769362289999995,0.0
BC05_16,9.835142328,6.54555079,6.908974535,2.987195943,0.0,2.478217662,0.0,0.0,3.337192052,0.0,0.0,4.922823597,5.7382483120000005,5.035197817,7.128070835,0.0,0.0,3.9221713360000003,6.7152985339999995,1.4655675419999998,0.0
BC05_17,5.290839477,10.47748852,6.779387674,10.53185912,0.0,0.0,2.292534757,0.0,0.0,0.0,0.0,3.814410177,6.744141633,0.0,6.767837825,0.0,0.0,6.577374452000001,5.546075479,5.251278169,0.0
BC05_18,9.397356724,3.42165339,7.120743438,2.333114298,0.0,0.0,0.0,3.864721732,0.0,0.0,0.0,0.0,7.469197969,0.0,5.8769791929999995,0.0,0.0,3.024805521,5.45996842,5.253372301000001,0.0
BC05_20,10.30260422,2.073171929,7.509987108,4.257030144,0.0,0.0,3.0081547939999997,0.0,0.0,0.0,0.0,0.0,5.808232576,6.066966191000001,5.924736965,3.970669201,0.0,4.296060166,6.751534124,6.681205935,0.0
BC05_21,10.65843631,8.880990114,8.293471972999999,0.0,0.0,0.0,0.0,0.0,5.157272101,0.0,0.0,5.252325783,6.235958547,4.739526238,6.687744316,5.156696197,5.0087000889999995,0.0,6.692307043,5.678601409,0.0
BC05_22,10.22773791,0.0,7.543548733,0.0,0.0,0.587786665,0.0,0.0,3.605226069,0.0,0.0,0.0,4.713845203,0.0,5.175923718,0.0,0.0,0.0,7.162374241,4.066116541,0.0
BC05_23,11.66762537,2.91993056,8.852865108,3.406516543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.792830665,6.139000541000001,6.125798742000001,4.331259518,0.0,5.794171474,7.915410233999999,6.1564491839999995,0.0
BC05_25,10.82978248,3.252697373,7.577940848,0.0,3.231594597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.464837494,5.890317365,6.363269454,4.828073708,4.743278588,3.661765162,7.426555025,6.009181667999999,0.0
BC05_26,10.58482932,2.128231706,8.289667553,4.949539728,0.0,0.0,0.0,0.0,3.39785848,0.0,0.0,2.606386547,5.9634765110000005,6.162598758,6.20615245,5.38357721,7.871391322000001,8.513199226000001,7.041332921,5.81844955,0.0
BC05_27,10.37114907,8.127487253,6.231111171,3.699077279,0.947789399,5.272589218,3.60875341,0.0,0.0,0.0,0.0,0.0,6.108491742000001,7.277683015,6.805024636000001,2.17588744,3.802877558,5.769101941000001,6.566714622999999,6.0420625999999995,0.0
BC05_28,11.84085049,1.232560261,8.631824599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.006787582,0.0,6.628081057999999,2.7631695,0.0,6.239905406,7.216900364,5.85464203,0.0
BC05_29,7.919087064,11.10974874,7.73714081,11.04284103,2.939161922,0.0,0.0,0.0,2.061786606,0.0,0.0,6.31434483,7.218110854,0.0,4.971131874,2.076938411,3.023833704,0.0,7.268292754,3.913422026,0.0
BC05_30,9.907971982000001,6.209394531,6.652733989,3.47010136,4.612642201,0.0,0.0,0.0,0.0,0.0,0.0,5.420313736000001,6.0545332389999995,0.0,7.046621168,0.0,0.0,0.0,6.763942644,6.819874433,0.0
BC05_31,10.22742549,1.4516138269999999,5.976706176,0.0,0.0,0.0,0.0,0.0,3.249598998,0.0,0.0,0.0,6.405244987000001,0.0,6.244244567999999,0.0,0.0,0.0,7.509099622000001,1.111857515,0.0
BC05_32,9.949509126,4.885903169,9.025811581000001,5.21150597,1.9169226119999998,0.0,0.0,0.0,5.816992105,0.0,0.0,3.688879454,6.593729231,6.894730827999999,6.403060821,0.0,6.762798869,4.869839484,7.136077397999999,3.9573787069999997,0.0
BC05_33,11.04226018,4.794798318,7.712153094,5.032462015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.662278772,5.760635286,6.663579595,3.300271463,4.556609995,0.0,7.237555306,6.529958838,0.0
BC05_34,10.68548592,4.592793915,7.28717753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25277056,6.1295947239999995,6.65501555,0.0,3.2007118539999997,0.0,7.040054662999999,5.090431818,0.0
BC05_35,9.586737744,0.0,6.123917232999999,0.0,0.0,2.754297452,0.0,0.0,0.0,0.0,0.0,0.0,5.224401684,5.7844096270000005,5.557831418999999,0.0,0.0,2.770711962,6.338558742000001,4.724640686,0.0
BC05_36,10.40569212,4.8467821419999995,8.248099938,0.0,0.0,0.0,0.0,2.9652730660000004,0.0,0.0,0.0,0.0,6.228017785,5.622066145,5.646612296,3.711374532,4.06731589,3.671224519,7.241158525,5.686127539,0.0
BC05_37,10.11006626,2.612273246,6.2941029639999995,0.0,0.0,3.346389145,0.0,0.0,0.0,0.0,0.0,0.0,6.133506497000001,5.646753464,6.373882771,5.3506251460000005,0.0,4.376888457,7.169326922000001,6.615917919,0.0
BC05_38,10.13206949,3.353756307,7.434428661,5.028933522,0.0,0.0,0.0,0.0,1.752672081,0.0,0.0,3.7607348910000002,4.304065093,5.742778803999999,6.040326137,3.741471904,4.644102396,3.5366020189999996,6.576942995,5.458989592000001,0.0
BC05_39,10.00531644,8.689927268,7.023794572999999,4.81315949,0.0,2.613739522,2.190535589,0.0,6.417842777000001,0.0,0.0,5.8128760139999995,5.6810936860000005,3.782142085,5.866892896,6.408396987000001,6.815650955,5.167411097,5.068275074,4.973625468,0.0
BC05_41,8.994872289,0.0,8.263433204,4.363989947,5.051713256,5.536191882000001,0.343589704,0.0,0.0,0.0,0.0,3.128513385,4.1164321589999995,5.097424424,5.48599953,0.0,0.0,3.451256582,6.853826937000001,0.0,0.0
BC05_42,10.73370981,3.9798685519999997,8.084303442000001,4.69711106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.152944714,0.0,6.448509575,4.16262607,4.710160633,0.0,7.377114951,3.5052570519999997,0.0
BC05_43,10.25354248,5.5244963060000005,5.330832958,6.956421626,4.936486295,0.0,0.0,0.0,0.0,0.0,0.0,5.488069581,6.242028694,2.598979106,6.3170924820000005,0.371563556,0.0,4.391110253,7.44974812,4.814214813,0.0
BC05_44,9.031539012,2.218115936,7.899958354,4.743975149,0.727548607,0.0,0.0,2.065596135,3.66944176,0.0,0.0,0.0,5.520820712999999,4.565389316,6.939806119,5.825734585,0.0,6.2567859729999995,6.670081676000001,5.078293943,0.0
BC05_45,9.878506097999999,6.665352453,7.830206992999999,5.268991537,0.0,0.0,0.0,0.0,3.033028058,2.918851229,0.0,0.0,5.880477119,5.945970196,6.371064689,3.885062824,0.0,0.0,7.517667578999999,4.601362948,0.0
BC05_46,11.00927289,1.526056303,8.073334388,0.0,4.335851798,0.0,0.0,3.609836247,4.160756328,0.0,0.0,0.0,6.475355672,0.0,6.484177115,0.0,0.0,3.145874932,7.111348971,4.8268727,0.0
BC05_47,10.51354547,7.4101232370000005,5.502318872000001,4.440295543,4.501364017,0.0,0.0,0.0,0.896088025,2.541601993,0.0,0.0,5.063733625,5.450866765,7.171925604,0.0,0.0,2.4765384,7.302152699,1.2781522029999999,0.0
BC05_48,11.29630062,9.522839682999999,8.397154363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.973529674,5.980782699,5.322326819,4.008060194,4.32823021,0.91228271,7.379376349,6.314706795,0.0
BC05_49,10.76836204,7.0568043970000005,9.282861944,4.68046317,0.0,0.0,4.1967507180000005,0.0,1.964311234,0.0,0.0,5.347012288,7.567454252999999,6.544300259,6.459669685,5.48691088,0.0,7.537062361,6.984762615,5.258692572,0.0
BC05_50,10.75321446,8.176706507999999,8.154327697000001,0.0,0.0,4.807621114,0.0,0.0,0.512823626,0.0,0.0,0.0,5.859959671,5.54322241,5.758933319,0.0,0.0,4.07005187,7.770430021,6.599707221,0.0
BC05_52,11.74647413,6.912215317999999,8.381556728,6.670398699,0.0,0.0,0.0,0.0,4.3549123419999995,0.0,0.0,0.0,5.316942831,3.277899165,5.923667388999999,0.0,0.0,0.0,7.662251525,7.668869472000001,0.0
BC05_53,10.8903866,9.094566941,8.864934548999999,0.0,0.0,0.0,2.595254707,2.9739977810000005,5.119669055,0.0,0.0,3.34462703,5.838866827,4.371976299,6.268338421,0.0,7.9792019,2.60046499,7.00219235,6.470969768,0.0
BC05_55,10.49756853,2.500615943,4.632201525,0.0,0.0,0.0,0.0,2.2544447180000002,0.0,0.0,0.0,0.0,6.957830332,0.0,5.718014057,2.317473705,0.0,5.3418077980000005,6.609147066,7.011574607999999,0.0
BC05_57,10.38558525,1.87946505,7.095014625,3.289147878,0.0,0.0,0.0,0.0,0.0,5.3859618760000005,0.0,0.0,7.328575229,2.165619238,5.531133982999999,0.0,2.9770590080000003,5.463026396,6.570952987999999,6.461296287000001,0.0
BC05_59,11.04730677,8.401640916,10.03138988,5.3940365539999995,0.0,2.3360198690000002,0.0,0.0,6.8534469179999995,0.0,0.0,5.870031107000001,6.070483653999999,3.838161157,6.83885526,0.0,6.714752885,5.968477354,6.8055785779999995,4.839609697,0.0
BC05_60,10.32917611,6.220411228,8.133754706,0.0,0.0,0.0,0.0,0.0,0.0,3.197856458,0.0,0.0,5.730034846000001,5.537924643999999,6.51567519,0.0,0.0,5.36928828,7.395064548,7.00357442,0.0
BC05_61,10.92505608,5.93500001,7.542287692,0.0,0.0,0.0,0.0,0.0,0.548121409,0.0,0.0,0.0,6.816210002999999,5.359271346,7.059961212,0.0,0.0,0.0,6.54925009,5.050945157,0.0
BC05_62,9.238368878,4.1243886839999995,4.880070924,4.809253235,3.5562048369999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.368530181000001,4.135166557,6.590191152,0.0,0.0,0.0,6.7596380279999995,4.506674939,0.0
BC05_63,10.72909881,5.437731422000001,6.872366415,0.0,0.0,4.466137977,2.868466923,0.0,3.8792931810000004,0.0,0.0,0.0,7.103955086,6.124136195,5.959354492999999,4.797937001,4.0756712969999995,0.0,7.185939893,6.305398991000001,0.0
BC05_64,10.39091568,5.077421288,7.931855924,3.08876714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.566530411,6.1868257170000005,0.0,7.61235661,0.0,0.0,0.783901544,7.641194714,5.882374865,0.0
BC05_68,10.338903300000002,6.291180175,3.868697881,1.646733697,0.0,0.0,0.0,0.0,3.676300672,0.0,0.0,0.0,6.868442562,2.3437270359999998,7.019403982,4.569543008,5.424465318999999,0.0,7.151610848,3.6635616460000002,0.0
BC05_69,10.29987693,8.745564652999999,7.326380084,6.818005611,0.0,0.0,0.0,0.0,4.363098625,0.0,0.0,0.0,6.781681722,0.0,6.013690706,0.0,0.0,3.5689691569999997,6.675205124,3.954124181,0.0
BC05_70,10.22668275,6.131052561000001,6.899541639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.327132889,5.6004569239999995,6.640620654,0.0,0.0,0.0,6.445211754,5.125569832,0.0
BC05_71,11.43822444,5.6890748460000005,8.101004794,1.9544450519999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.968633986,6.763295821,6.202980762,0.0,0.0,0.0,7.9779612339999995,4.83810564,0.0
BC05_72,9.956931632,5.35550078,8.104969294,0.0,4.381651563999999,0.0,0.0,0.0,3.773220603,0.0,0.0,0.0,6.516548042999999,6.628477789,6.076793259,0.0,0.0,4.673856344,7.296582746,3.325395668,0.0
BC05_73,10.58297613,0.0,7.520321274,0.0,0.0,0.570979547,0.0,0.0,0.0,0.0,0.0,4.785322725,6.623706597999999,3.785325352,5.70368247,0.0,0.0,0.0,7.2387913379999995,5.6892439679999995,0.0
BC05_75,10.17432429,1.10856262,6.621152624,2.54474665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4862825410000005,2.532108251,6.603726999,0.0,0.0,0.0,6.42262989,4.640054588,0.0
BC05_77,11.39698743,0.0,8.478171657999999,0.0,0.0,0.0,4.407085034,0.0,0.0,4.938566268,0.0,0.0,5.342621292,6.6403724429999995,3.9446837880000003,2.360854001,0.0,5.443153371,7.555889402999999,7.065211917,0.0
BC05_78,10.16296458,0.0,7.232342887000001,0.0,0.0,4.085303818,0.0,0.0,2.7619068739999997,0.0,0.0,2.733067964,5.304995021,5.668673298,7.700399318,0.0,0.0,0.0,6.792265861000001,5.023748933,0.0
BC05_79,11.04939619,6.394593595,8.352552012,4.626735964,0.0,0.0,0.0,0.0,2.415020522,1.2919836820000001,0.0,5.022959043999999,5.624270182,5.890842786,6.456581255,0.0,2.611539301,0.0,7.019412926,6.537242171,0.0
BC05_80,6.8048473089999995,0.0,7.659180802000001,2.649714624,0.955511445,0.0,0.0,4.787825021000001,3.559624618,0.862889955,0.0,0.0,6.552864457,6.077940364,7.179323212999999,0.0,0.0,3.497113438,6.360507688999999,4.238156264,0.0
BC05_81,11.73180128,8.168500589,9.884157424,3.728100167,0.0,0.0,0.0,0.0,1.778336449,0.0,0.0,3.985459324,3.9005575269999997,5.61396717,5.755932069,4.087823345,8.285243479,6.544372171,7.282197447000001,7.304267092000001,0.0
BC05_83,10.41692835,3.5590554660000002,5.975766983,4.453882072,0.0,0.0,0.0,0.0,2.174751721,0.0,0.0,0.0,6.596067357999999,6.151604399,6.187873903,1.731655545,0.0,4.588329169,6.61361238,4.884694071,0.0
BC05_84,10.80234215,5.3782831479999995,6.510317862999999,0.0,5.463916547,0.0,0.0,0.0,0.0,3.589059119,0.0,0.0,5.294911573,5.288670989,6.0252135870000005,3.5684053010000003,0.0,0.0,6.873764068,6.8553666479999995,0.0
BC05_85,11.70685201,9.634271266,8.861729965,5.833933159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97776769,3.7807747189999996,6.0388966470000005,2.57184858,0.0,0.0,6.732925588,4.338205355,0.0
BC05_86,9.534663391,11.09562039,6.848005275,7.705564231,0.0,5.1695744910000005,5.2067501730000005,0.0,5.109816759,0.0,0.0,8.43887483,7.291663021000001,5.767164077,6.683448551000001,8.693702892000001,8.968918281,7.653433238,6.5358941779999995,7.611763267000001,0.0
BC05_87,11.43771053,7.939654238999999,8.348099756,7.687955919,0.0,0.0,2.797890905,0.0,3.18428438,0.0,0.0,0.0,4.940856398999999,4.934761662,6.493799225,3.3772461610000004,2.4706386780000003,4.200804473,7.534463467,6.112154465,0.0
BC05_88,10.40138172,0.0,7.613532365,4.38925048,4.756688834,2.09679018,0.0,0.0,2.9231615810000005,0.0,0.0,5.099256486,5.23734581,5.221814221,6.703433482,0.0,4.4760860330000005,4.611351045,6.547746212000001,4.6139316919999995,0.0
BC05_90,10.5857765,4.967170923,3.8828001469999998,5.21716154,0.0,0.418710335,0.0,0.0,0.0,2.4466854369999997,0.0,0.90825856,6.8171410560000005,0.0,5.828121749,0.0,0.0,0.0,6.923608943,3.9253340189999997,0.0
BC05_91,10.53460081,1.562346305,6.296575107000001,5.483343596,3.134624272,0.0,0.0,0.0,5.5526106870000005,0.0,0.0,2.77695418,5.535521602,6.768251802999999,5.564098863,4.331259518,5.509752643,6.746071295,6.311480692999999,4.85787254,0.0
BC05_92,3.6187251939999996,5.412583112999999,4.680741373,0.0,7.348523179,0.0,0.0,0.0,5.0389635660000005,0.0,0.0,6.057626749,7.009743114,6.556877782999999,4.336113578,0.0,5.681264163,0.0,6.3403063920000005,2.3878449369999997,0.0
BC05_93,9.843124303,9.596387499,4.808274282,5.970266447,0.0,0.0,0.0,0.0,5.72145866,0.0,0.0,0.0,8.011792824,4.561322786,6.137359816,0.0,0.0,0.0,6.321577319,6.989519581000001,0.0
BC05_94,10.89678432,7.581118032000001,7.263792018999999,5.266258943,0.0,0.0,0.0,0.0,2.6440448709999997,0.0,0.0,0.0,6.807105871,4.418840608,6.937838216,0.6626879729999999,2.118662255,3.449670035,6.631342799,6.830096394,0.0
BC05_95,11.02328844,0.0,7.914398467000001,4.332705079,0.0,0.0,0.0,0.0,1.967112357,0.0,0.0,0.0,5.814339465,6.224499022000001,5.471345876,0.0,0.0,0.0,7.057829087999999,6.961769867,0.0
BC05_96,9.824590438,4.971825163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.470531781,6.888164628999999,6.784954676,0.0,0.0,0.0,5.029326193,5.475919471,0.0
BC11_01,0.3074847,1.0331844829999999,0.0,0.0,7.636983634,8.399836565,8.402691017999999,5.122295922,0.0,6.901998742000001,3.00221124,6.717998147,0.0,0.0,0.0,0.0,0.0,5.820112604,0.0,6.566925562000001,0.0
BC11_04,10.00893616,0.0,0.0,0.0,3.1086144310000003,3.925136645,6.78786753,1.6601310269999998,0.0,0.0,6.102513851,0.0,0.0,0.0,5.370638027999999,6.839026658,0.0,0.0,0.0,6.180513425,0.0
BC11_07,1.2753628000000001,0.0,0.0,0.0,6.88926539,7.441607737999999,8.27408415,0.7654678420000001,0.0,6.354648263,2.6567569069999997,6.508023702999999,0.0,5.951137222000001,0.0,5.0600601769999995,0.0,0.0,0.0,0.22314355100000002,0.0
BC11_28,1.2527629679999999,0.0,0.0,0.0,6.146992849,6.914055392000001,6.378239409,0.0,0.0,7.449294377999999,6.148468296,3.435598808,0.0,3.883623531,4.104459896,8.299096881,0.0,0.0,0.0,5.172470657,0.0
BC11_43,6.221047322,1.2412685890000001,0.0,0.0,7.42084833,4.195094465,7.005036242999999,0.0,0.0,7.709003217,6.5661237560000005,6.418299681000001,1.526056303,2.079441542,4.11218448,6.301171042000001,0.0,7.324107572999999,0.0,6.427652827999999,0.0
BC11_56,5.801846435,0.0,0.0,0.0,4.444414407,7.010474309,7.338524195,5.850044982000001,0.0,4.5817992,3.7727609380000002,0.0,1.272565596,0.0,4.898212865,7.395082976,0.0,4.087319947,0.0,6.811222352000001,0.0
BC11_69,0.837247525,0.0,0.0,4.796038449,6.037703842000001,5.729092783,5.279032605,0.0,0.0,7.20443178,6.850888587000001,0.0,2.264883226,6.167768032000001,0.0,4.23483088,0.0,0.0,0.0,6.612054476,0.0
BC11_70,1.6174060819999998,0.0,0.0,0.0,7.531589894,7.723646502,7.851342061,6.10047589,0.0,6.999185213,7.697761439,1.962907725,2.273156282,6.714340418,0.0,4.353369925,0.0,0.350656872,0.0,5.370265866,0.0
BC11_78,4.590868401,0.0,0.0,0.0,7.0936952810000005,6.7525507110000005,6.7199426739999994,0.0,0.0,7.404059983,5.418630532000001,6.212445762000001,0.615185639,0.0,3.883623531,5.682320471000001,0.0,1.193922468,0.0,7.954158064,0.0
BC11_81,1.289232648,0.0,0.0,0.0,7.0575536439999995,7.5509083210000005,6.389401389,0.0,0.0,6.440436044,6.453971396,0.0,0.0,0.0,0.0,0.0,0.0,6.347003846000001,0.0,6.392871432000001,0.0
BC11_88,0.0,0.0,0.0,0.0,6.528893152999999,8.864273251,8.549811387,7.438142324,0.0,8.736596958,4.606569207,6.331074712,0.0,0.0,0.0,5.454123817999999,0.0,4.61343593,1.6601310269999998,1.366091654,0.0
BC06_10,1.8437192080000002,0.0,0.0,0.0,7.191911142,6.432489831,5.598792261,0.0,0.0,4.539671203999999,5.781977322,8.224983552000001,0.0,0.0,6.2652441770000005,7.71732457,0.0,1.2781522029999999,0.0,8.047410337999999,0.0
BC06_23,0.0,0.0,0.0,2.323367632,6.562486466,0.58221562,1.7047480919999998,0.0,1.316408234,4.018722624,7.836278882999999,7.086880065,1.821318271,4.492113464,0.0,6.090970457999999,0.0,0.0,0.0,7.265828245,0.0
BC06_27,1.128171091,0.0,0.0,0.0,6.552793153,0.0,0.0,0.0,0.0,4.690338198,0.620576488,7.787315634,0.0,0.0,5.638319082000001,6.878233776,0.0,0.0,0.0,7.768512159,0.0
BC06_28,1.026041596,0.0,0.0,4.788158187,5.953658832,6.7626717020000005,6.58405908,0.0,4.596835549,8.130017802000001,5.57097463,7.732597166000001,5.953658832,0.0,0.0,7.10165126,0.0,5.0201895069999996,0.0,1.648658626,0.0
BC06_32,2.101692151,0.0,0.0,0.0,7.429520843,0.488580015,0.285178942,0.0,0.0,7.374635285,6.2755903029999995,6.972296925,4.139636551000001,0.0,0.0,7.453868892999999,0.0,3.1000922889999996,0.0,7.836598893,0.0
BC06_39,0.0,0.0,0.0,0.0,5.314535145,0.0,4.46326094,0.0,0.0,7.440440237000001,5.881119407000001,6.219277181,6.332248902000001,0.0,0.0,7.13134673,0.0,5.672085387999999,5.060440816,2.693951277,0.0
BC06_60,3.5986811860000003,0.0,0.0,0.0,7.816731324,0.0,0.40546510799999996,0.0,2.392425797,7.208985164,6.249067494,7.138208053,2.557227311,0.0,0.0,6.28915883,0.0,1.111857515,0.0,7.102746239,0.0
BC06_74,1.01884732,0.0,0.0,0.0,7.76989812,0.21511138,4.632396172,0.48242614899999997,0.0,6.009648218,7.506152123,6.750200477999999,5.440294245,0.0,0.0,5.984817504,0.0,4.5444643110000005,0.0,7.243377154,0.0
